BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,PROPERTY_TYPE_Co-op,PROPERTY_TYPE_Condo,PROPERTY_TYPE_Condop,PROPERTY_TYPE_House,PROPERTY_TYPE_Land,PROPERTY_TYPE_Multi-family home,PROPERTY_TYPE_Townhouse,PROPERTY_TYPE_Unknown,LISTING_STATUS_Coming Soon,LISTING_STATUS_Contingent,LISTING_STATUS_For Sale,LISTING_STATUS_Foreclosure,LISTING_STATUS_Pending
-0.9014678409480448,-0.7406801801655817,0.007011446406886239,0.5992028043248446,-0.27958759563391106,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.9014678409480448,-0.7406801801655817,-0.6974527676908118,0.12238729316849745,0.7150695576850468,0,1,0,0,0,0,0,0,0,0,1,0,0
1.3935190374655193,1.9552442623269475,0.007011446406886239,1.0626210817198398,0.02801733902384428,0,0,0,0,0,0,1,0,0,0,1,0,0
0.6285234113276646,8.483335059174191e-05,0.8303673264425375,0.37206613750067674,-0.6102169555663324,0,0,0,0,0,0,1,0,0,0,1,0,0
1.3935190374655193,1.9552442623269475,1.2177944849835158,-2.2380128428088932,-2.7993345299695775,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,-0.7224057033256545,-1.453403475268207,-0.09491268302959001,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,-0.6930750596846991,0.4332065530896674,2.2149018215782394,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,0.007011446406886239,-0.5030315491547548,1.1940390282874371,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,0.0397532605385751,-2.1142805969087997,-2.2459527720193275,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6285234113276646,-0.20149529166707583,-0.017594714341501904,-0.5812063269525205,-0.12439365647639239,0,0,0,0,0,0,0,1,0,0,0,0,1
0.24602559825873724,0.33768959683143,-0.3135277755547237,-0.1132218782216966,0.20603557721230106,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,-0.7040193296999809,0.48780013747332934,-0.2400240242515307,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,-0.44179462013382725,-1.450486899196701,-2.2020409130928034,0,0,0,0,0,0,1,0,0,0,1,0,0
0.24602559825873724,-0.20149529166707583,-0.33629185718651,0.10501957524998447,1.1759375104649035,0,0,0,1,0,0,0,0,0,0,1,0,0
1.3935190374655193,0.33768959683143,0.007011446406886239,-0.22362906015328202,1.8196247498361122,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5189700278791175,-0.7406801801655817,0.007011446406886239,-0.09877188192705143,1.0722433851901898,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,-0.5770657975227111,-1.5588721813771844,-0.29843116571667927,0,1,0,0,0,0,0,0,0,0,1,0,0
0.24602559825873724,0.8768744853299358,-0.0298522967586176,-1.86341839708484,-2.399541738330638,0,0,0,1,0,0,0,0,0,0,1,0,0
1.011021224396592,-0.20149529166707583,0.5786491160910544,-0.5603950789197554,0.7409839248070047,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,-0.3135277755547237,0.7622778972793947,-0.13898107634495518,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,0.007011446406886239,0.2982765337805707,0.9040422309107602,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.5189700278791175,-0.7406801801655817,-0.7215301617244319,0.8366929725372932,-0.38328172090862467,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.9014678409480448,-0.7406801801655817,0.007011446406886239,0.44985371863226353,0.5943191283858091,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,-0.3047723595424982,-1.08253780217286,-0.9603903274348511,0,0,0,0,0,0,0,1,0,0,0,0,1
1.7760168505344465,1.9552442623269475,0.8019122244028046,-1.2083572443032993,-0.6870713775226155,0,0,0,0,0,1,0,0,0,0,1,0,0
1.011021224396592,8.483335059174191e-05,0.007011446406886239,1.8108511459205787,0.9856045732159392,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,-0.48688501259678857,-1.2666429436431867,-0.7184030233623628,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,-0.07362937681974509,-0.5514861189400678,-0.34104616695465345,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,0.007011446406886239,0.8070609720493647,1.641311275901806,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,8.483335059174191e-05,0.007011446406886239,1.5061101863275537,0.7277845092331506,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,-0.5989543375532749,0.25965423910203084,0.7238988897871024,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.7406801801655817,0.007011446406886239,1.2295074270663815,-0.14077131457524186,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,-0.5008936782163493,-1.58188976307598,-1.5107909969319318,0,0,0,1,0,0,0,0,0,0,1,0,0
1.3935190374655193,8.483335059174191e-05,0.007011446406886239,-1.0059163932490125,0.3087587929875331,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,0.007011446406886239,0.23101657798183323,-0.5227310745899594,1,0,0,0,0,0,0,0,0,0,1,0,0
0.24602559825873724,0.33768959683143,0.4070429622514347,-1.5811566096251428,-1.7919247775914322,0,0,0,0,0,0,0,1,0,0,0,1,0
